image,distance,aq_scale,aq_mean,file_size,bpp,dssim,ssimulacra2,encode_ms
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,2,1.250,0.2092,101792,0.8483,0.001774,75.77,26
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,2,1.500,0.2510,99443,0.8287,0.001846,75.22,27
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,2,1.750,0.2929,97218,0.8102,0.001918,74.58,27
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,2,2.000,0.3347,95218,0.7935,0.001989,73.99,27
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,2,2.500,0.4184,91613,0.7634,0.002131,72.95,26
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,2,3.000,0.5020,88461,0.7372,0.002273,71.92,26
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,3,0.250,0.0521,88374,0.7365,0.002086,74.14,26
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,3,0.500,0.1042,85839,0.7153,0.002158,73.58,26
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,3,0.750,0.1562,83595,0.6966,0.002239,72.85,26
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,3,1.000,0.2083,81624,0.6802,0.002326,72.23,26
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,3,1.250,0.2604,79695,0.6641,0.002416,71.57,26
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,3,1.500,0.3125,77957,0.6496,0.002507,70.93,26
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,3,1.750,0.3645,76342,0.6362,0.002608,70.27,26
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,3,2.000,0.4166,74881,0.6240,0.002700,69.67,26
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,3,2.500,0.5208,72314,0.6026,0.002881,68.51,26
ecom_clothing_fadkhera-official-n_Si7Q7SdJk-unsplash.png,3,3.000,0.6249,70054,0.5838,0.003056,67.57,25
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,0.5,0.250,0.0209,163100,1.6310,0.000207,88.39,24
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,0.5,0.500,0.0418,160524,1.6052,0.000212,88.24,24
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,0.5,0.750,0.0628,158113,1.5811,0.000217,88.12,24
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,0.5,1.000,0.0837,155811,1.5581,0.000223,87.81,24
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,0.5,1.250,0.1046,153531,1.5353,0.000229,87.81,24
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,0.5,1.500,0.1255,151469,1.5147,0.000237,87.64,23
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,0.5,1.750,0.1465,149613,1.4961,0.000244,87.50,25
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,0.5,2.000,0.1674,147671,1.4767,0.000252,87.41,23
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,0.5,2.500,0.2092,143924,1.4392,0.000269,87.12,23
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,0.5,3.000,0.2511,140388,1.4039,0.000286,86.81,23
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1,0.250,0.0209,91389,0.9139,0.000485,84.73,23
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1,0.500,0.0418,89502,0.8950,0.000498,84.49,23
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1,0.750,0.0628,87609,0.8761,0.000514,84.23,22
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1,1.000,0.0837,85822,0.8582,0.000532,83.95,23
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1,1.250,0.1046,84259,0.8426,0.000551,83.70,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1,1.500,0.1255,82763,0.8276,0.000570,83.51,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1,1.750,0.1465,81373,0.8137,0.000591,83.32,22
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1,2.000,0.1674,80018,0.8002,0.000611,83.11,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1,2.500,0.2092,77481,0.7748,0.000655,82.36,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1,3.000,0.2511,75147,0.7515,0.000699,81.92,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1.5,0.250,0.0248,69282,0.6928,0.000733,82.29,22
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1.5,0.500,0.0496,67642,0.6764,0.000755,82.05,22
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1.5,0.750,0.0744,66162,0.6616,0.000783,81.70,22
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1.5,1.000,0.0992,64789,0.6479,0.000812,81.29,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1.5,1.250,0.1239,63492,0.6349,0.000843,80.95,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1.5,1.500,0.1487,62235,0.6223,0.000876,80.61,22
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1.5,1.750,0.1735,61142,0.6114,0.000910,80.34,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1.5,2.000,0.1983,60079,0.6008,0.000944,79.96,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1.5,2.500,0.2479,58157,0.5816,0.001014,79.18,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,1.5,3.000,0.2975,56449,0.5645,0.001083,78.55,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,2,0.250,0.0301,57731,0.5773,0.000952,80.41,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,2,0.500,0.0603,56339,0.5634,0.000984,80.01,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,2,0.750,0.0904,55088,0.5509,0.001022,79.52,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,2,1.000,0.1206,53952,0.5395,0.001064,79.17,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,2,1.250,0.1507,52875,0.5288,0.001108,78.80,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,2,1.500,0.1808,51854,0.5185,0.001152,78.38,20
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,2,1.750,0.2110,50952,0.5095,0.001195,77.98,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,2,2.000,0.2411,50112,0.5011,0.001243,77.54,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,2,2.500,0.3014,48527,0.4853,0.001342,76.72,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,2,3.000,0.3617,47157,0.4716,0.001437,75.85,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,3,0.250,0.0416,46253,0.4625,0.001513,75.95,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,3,0.500,0.0831,45203,0.4520,0.001562,75.52,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,3,0.750,0.1247,44219,0.4422,0.001615,75.12,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,3,1.000,0.1663,43357,0.4336,0.001676,74.55,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,3,1.250,0.2079,42530,0.4253,0.001741,74.07,20
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,3,1.500,0.2494,41735,0.4173,0.001808,73.51,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,3,1.750,0.2910,41043,0.4104,0.001874,72.99,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,3,2.000,0.3326,40397,0.4040,0.001946,72.44,21
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,3,2.500,0.4157,39255,0.3926,0.002083,71.41,20
ecom_clothing_feey-fDlpO9gxFtE-unsplash.png,3,3.000,0.4988,38270,0.3827,0.002211,70.56,20
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,0.5,0.250,0.0108,71161,0.8895,0.000104,91.38,16
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,0.5,0.500,0.0215,70728,0.8841,0.000105,91.47,13
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,0.5,0.750,0.0323,70414,0.8802,0.000106,91.38,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,0.5,1.000,0.0431,70025,0.8753,0.000107,91.33,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,0.5,1.250,0.0538,69553,0.8694,0.000108,91.22,13
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,0.5,1.500,0.0646,69184,0.8648,0.000110,91.24,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,0.5,1.750,0.0753,68841,0.8605,0.000111,91.20,13
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,0.5,2.000,0.0861,68430,0.8554,0.000112,91.11,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,0.5,2.500,0.1076,67742,0.8468,0.000115,90.88,13
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,0.5,3.000,0.1292,67096,0.8387,0.000118,90.57,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1,0.250,0.0108,42989,0.5374,0.000254,89.17,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1,0.500,0.0215,42581,0.5323,0.000257,89.12,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1,0.750,0.0323,42278,0.5285,0.000259,88.99,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1,1.000,0.0431,41949,0.5244,0.000262,88.83,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1,1.250,0.0538,41504,0.5188,0.000265,88.70,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1,1.500,0.0646,41138,0.5142,0.000269,88.57,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1,1.750,0.0753,40784,0.5098,0.000273,88.39,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1,2.000,0.0861,40450,0.5056,0.000277,88.16,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1,2.500,0.1076,39800,0.4975,0.000286,87.70,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1,3.000,0.1292,39177,0.4897,0.000296,87.17,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1.5,0.250,0.0127,34248,0.4281,0.000383,87.45,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1.5,0.500,0.0254,33820,0.4228,0.000387,87.31,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1.5,0.750,0.0381,33462,0.4183,0.000392,87.10,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1.5,1.000,0.0508,33089,0.4136,0.000397,86.88,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1.5,1.250,0.0635,32717,0.4090,0.000403,86.67,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1.5,1.500,0.0761,32393,0.4049,0.000409,86.41,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1.5,1.750,0.0888,32087,0.4011,0.000415,86.22,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1.5,2.000,0.1015,31821,0.3978,0.000422,85.91,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1.5,2.500,0.1269,31258,0.3907,0.000438,85.38,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,1.5,3.000,0.1523,30740,0.3842,0.000456,84.50,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,2,0.250,0.0181,29623,0.3703,0.000491,85.60,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,2,0.500,0.0362,29268,0.3659,0.000496,85.48,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,2,0.750,0.0544,28906,0.3613,0.000503,85.20,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,2,1.000,0.0725,28576,0.3572,0.000511,85.07,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,2,1.250,0.0906,28251,0.3531,0.000520,84.70,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,2,1.500,0.1087,27954,0.3494,0.000529,84.32,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,2,1.750,0.1268,27704,0.3463,0.000539,84.04,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,2,2.000,0.1449,27440,0.3430,0.000550,83.57,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,2,2.500,0.1812,26960,0.3370,0.000572,83.11,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,2,3.000,0.2174,26529,0.3316,0.000597,82.48,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,3,0.250,0.0306,25173,0.3147,0.000651,82.96,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,3,0.500,0.0612,24855,0.3107,0.000659,82.69,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,3,0.750,0.0918,24536,0.3067,0.000667,82.60,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,3,1.000,0.1225,24237,0.3030,0.000680,82.26,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,3,1.250,0.1531,23973,0.2997,0.000694,81.85,12
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,3,1.500,0.1837,23725,0.2966,0.000708,81.60,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,3,1.750,0.2143,23487,0.2936,0.000721,81.38,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,3,2.000,0.2449,23274,0.2909,0.000737,80.94,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,3,2.500,0.3061,22844,0.2856,0.000766,80.40,11
ecom_clothing_giorgio-trovato-K62u25Jk6vo-unsplash.png,3,3.000,0.3674,22446,0.2806,0.000797,79.68,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,0.5,0.250,0.0969,319230,5.3205,0.000207,89.80,15
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,0.5,0.500,0.1937,310084,5.1681,0.000217,89.03,15
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,0.5,0.750,0.2906,301432,5.0239,0.000230,88.54,14
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,0.5,1.000,0.3874,293394,4.8899,0.000244,88.00,14
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,0.5,1.250,0.4843,286012,4.7669,0.000258,87.47,14
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,0.5,1.500,0.5811,278776,4.6463,0.000275,86.88,14
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,0.5,1.750,0.6780,271682,4.5280,0.000293,86.16,13
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,0.5,2.000,0.7749,265227,4.4204,0.000311,85.48,13
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,0.5,2.500,0.9686,253725,4.2287,0.000350,84.27,13
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,0.5,3.000,1.1623,243167,4.0528,0.000395,83.20,13
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1,0.250,0.0969,207259,3.4543,0.000511,84.74,13
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1,0.500,0.1937,199248,3.3208,0.000537,83.59,13
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1,0.750,0.2906,191890,3.1982,0.000570,82.50,12
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1,1.000,0.3874,185517,3.0920,0.000606,81.46,12
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1,1.250,0.4843,179471,2.9912,0.000650,80.65,12
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1,1.500,0.5811,173376,2.8896,0.000698,79.53,12
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1,1.750,0.6780,167620,2.7937,0.000751,78.63,12
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1,2.000,0.7749,162710,2.7118,0.000809,77.75,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1,2.500,0.9686,153810,2.5635,0.000932,76.22,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1,3.000,1.1623,146385,2.4398,0.001070,74.50,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1.5,0.250,0.0976,161783,2.6964,0.000795,80.79,12
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1.5,0.500,0.1951,155457,2.5909,0.000843,79.35,12
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1.5,0.750,0.2927,149172,2.4862,0.000904,77.93,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1.5,1.000,0.3903,143734,2.3956,0.000979,76.76,12
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1.5,1.250,0.4879,138894,2.3149,0.001059,75.77,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1.5,1.500,0.5854,134176,2.2363,0.001143,74.72,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1.5,1.750,0.6830,129831,2.1639,0.001240,73.51,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1.5,2.000,0.7806,125593,2.0932,0.001338,72.26,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1.5,2.500,0.9757,118519,1.9753,0.001549,70.24,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,1.5,3.000,1.1709,112452,1.8742,0.001782,68.55,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,2,0.250,0.0986,138004,2.3001,0.001057,77.58,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,2,0.500,0.1972,132319,2.2053,0.001134,75.92,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,2,0.750,0.2959,126859,2.1143,0.001223,74.78,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,2,1.000,0.3945,122241,2.0373,0.001328,73.77,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,2,1.250,0.4931,118029,1.9671,0.001446,72.48,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,2,1.500,0.5917,114101,1.9017,0.001570,71.12,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,2,1.750,0.6904,110226,1.8371,0.001703,69.71,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,2,2.000,0.7890,106611,1.7769,0.001841,68.81,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,2,2.500,0.9862,100304,1.6717,0.002117,66.94,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,2,3.000,1.1835,94924,1.5821,0.002421,64.97,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,3,0.250,0.1011,110759,1.8460,0.001596,73.03,11
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,3,0.500,0.2021,106204,1.7701,0.001717,71.44,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,3,0.750,0.3032,101987,1.6998,0.001854,69.95,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,3,1.000,0.4042,98306,1.6384,0.002014,68.61,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,3,1.250,0.5053,95038,1.5840,0.002181,67.31,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,3,1.500,0.6064,92060,1.5343,0.002355,66.12,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,3,1.750,0.7074,89149,1.4858,0.002542,65.08,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,3,2.000,0.8085,86286,1.4381,0.002732,64.05,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,3,2.500,1.0106,81211,1.3535,0.003100,62.01,10
ecom_clothing_grailify--vfl5w0UkBo-unsplash.png,3,3.000,1.2127,76962,1.2827,0.003470,59.72,10
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,0.5,0.250,0.0589,399555,3.5359,0.000152,89.20,24
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,0.5,0.500,0.1179,390692,3.4575,0.000161,88.62,31
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,0.5,0.750,0.1768,383408,3.3930,0.000172,88.25,31
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,0.5,1.000,0.2358,376979,3.3361,0.000186,87.95,31
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,0.5,1.250,0.2947,370021,3.2745,0.000202,87.48,31
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,0.5,1.500,0.3537,364300,3.2239,0.000219,87.08,32
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,0.5,1.750,0.4126,358857,3.1757,0.000239,86.66,31
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,0.5,2.000,0.4716,353232,3.1259,0.000260,86.11,31
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,0.5,2.500,0.5895,342510,3.0311,0.000310,85.38,30
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,0.5,3.000,0.7074,332539,2.9428,0.000371,84.57,30
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1,0.250,0.0589,256270,2.2679,0.000427,85.21,30
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1,0.500,0.1179,249032,2.2038,0.000466,84.47,29
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1,0.750,0.1768,242339,2.1446,0.000519,83.58,29
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1,1.000,0.2358,235488,2.0840,0.000581,82.88,28
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1,1.250,0.2947,229322,2.0294,0.000655,81.91,29
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1,1.500,0.3537,223646,1.9792,0.000737,80.97,28
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1,1.750,0.4126,217693,1.9265,0.000829,79.99,29
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1,2.000,0.4716,211908,1.8753,0.000928,79.12,28
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1,2.500,0.5895,201346,1.7818,0.001159,77.43,28
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1,3.000,0.7074,191999,1.6991,0.001440,75.60,28
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1.5,0.250,0.0605,201212,1.7806,0.000761,81.72,28
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1.5,0.500,0.1210,194799,1.7239,0.000852,80.54,30
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1.5,0.750,0.1814,188719,1.6701,0.000971,79.35,28
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1.5,1.000,0.2419,182339,1.6136,0.001111,78.04,28
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1.5,1.250,0.3024,176225,1.5595,0.001268,76.83,27
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1.5,1.500,0.3629,170334,1.5074,0.001443,75.64,28
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1.5,1.750,0.4234,164803,1.4584,0.001633,74.37,27
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1.5,2.000,0.4838,158886,1.4061,0.001834,72.91,27
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1.5,2.500,0.6048,148536,1.3145,0.002279,70.76,27
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,1.5,3.000,0.7257,139232,1.2321,0.002792,68.34,26
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,2,0.250,0.0633,170955,1.5129,0.001158,78.03,29
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,2,0.500,0.1267,164391,1.4548,0.001307,76.64,28
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,2,0.750,0.1900,158641,1.4039,0.001498,75.32,27
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,2,1.000,0.2533,152419,1.3488,0.001722,73.76,27
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,2,1.250,0.3167,146631,1.2976,0.001969,72.26,26
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,2,1.500,0.3800,141164,1.2492,0.002235,70.79,26
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,2,1.750,0.4433,135700,1.2009,0.002520,69.27,26
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,2,2.000,0.5066,130099,1.1513,0.002818,67.75,26
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,2,2.500,0.6333,120269,1.0643,0.003419,65.47,26
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,2,3.000,0.7600,112172,0.9927,0.004077,63.12,26
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,3,0.250,0.0697,134953,1.1943,0.002191,71.19,26
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,3,0.500,0.1393,129179,1.1432,0.002457,69.54,26
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,3,0.750,0.2090,123876,1.0962,0.002776,67.90,27
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,3,1.000,0.2786,118745,1.0508,0.003137,66.03,26
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,3,1.250,0.3483,113686,1.0061,0.003518,64.45,27
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,3,1.500,0.4179,108960,0.9642,0.003911,62.93,28
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,3,1.750,0.4876,104831,0.9277,0.004306,61.48,25
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,3,2.000,0.5573,100710,0.8912,0.004705,60.23,25
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,3,2.500,0.6966,93085,0.8238,0.005504,57.89,26
ecom_clothing_heather-ford-5gkYsrH_ebY-unsplash.png,3,3.000,0.8359,86601,0.7664,0.006301,55.79,25
ecom_clothing_irene-kredenets-KStSiM1UvPw-unsplash.png,0.5,0.250,0.0149,141727,1.4173,0.000165,88.57,23
ecom_clothing_irene-kredenets-KStSiM1UvPw-unsplash.png,0.5,0.500,0.0298,139909,1.3991,0.000169,88.43,23
ecom_clothing_irene-kredenets-KStSiM1UvPw-unsplash.png,0.5,0.750,0.0446,138090,1.3809,0.000173,88.18,23
ecom_clothing_irene-kredenets-KStSiM1UvPw-unsplash.png,0.5,1.000,0.0595,136355,1.3636,0.000179,88.06,23
ecom_clothing_irene-kredenets-KStSiM1UvPw-unsplash.png,0.5,1.250,0.0744,134666,1.3467,0.000185,87.85,23
